idacidente;longitude;latitude;data;hora;log1;log2;predial1;regiao;tipo_acid;tipo_veic;dia_sem;periododia;sit_vitima;sexo;idade;fx_et;fatais
703540;-51,16845832;-30,03322933;28/11/2022;15:26:00;R CARLOS HUBER;;777;LESTE;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
688030;-51,18785214;-30,04223514;19/10/2021;15:30:00;R JOAO ABBOTT;;194;LESTE;CHOQUE;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;24;18 A 25;0
702503;-51,11468639;-29,97810485;06/11/2022;19:30:00;AV ASSIS BRASIL;;9216;NORTE;ABALROAMENTO;MOTOCICLETA;DOMINGO;NOITE;CONDUTOR;MASCULINO;42;36 A 45;0
652972;-51,19975;-30,025234;05/10/2018;06:30:00;R DR TIMOTEO;;1045;LESTE;ABALROAMENTO;ÔNIBUS URBANO;SEXTA-FEIRA;MANHÃ;OCUPANTE;MASCULINO;27;26 A 35;0
694249;-51,22949289;-30,04934528;08/04/2022;15:45:00;AV BORGES DE MEDEIROS;;2500;CENTRO;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;FEMININO;27;26 A 35;0
654009;-51,197927;-29,973188;13/11/2018;15:00:00;R JOAO MOREIRA MACIEL;;3000;NORTE;ABALROAMENTO;AUTOMÓVEL;TERÇA-FEIRA;TARDE;OCUPANTE;MASCULINO;59;46 A 59;1
704418;-51,09775527;-29,99995053;21/12/2022;14:02:00;R MAIAS;;1613;NORTE;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;41;36 A 45;0
702658;-51,15643835;-30,04114828;09/11/2022;11:30:00;AV PROTASIO ALVES;;5584;LESTE;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;25;18 A 25;0
679909;-51,17148525;-30,05094325;03/03/2021;15:00:00;R PROF PEDRO SANTA HELENA;;32;LESTE;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;29;26 A 35;0
691962;-51,11454679;-29,97837007;04/02/2022;07:30:00;AV ASSIS BRASIL;;8853;NORTE;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;MANHÃ;OCUPANTE;FEMININO;21;18 A 25;0
676163;-51,19277269;-30,0048432;28/09/2020;18:27:00;AV CEARA;;1016;NORTE;ABALROAMENTO;BICICLETA;SEGUNDA-FEIRA;NOITE;CONDUTOR;MASCULINO;36;36 A 45;0
675943;-51,16063338;-29,99946153;11/10/2020;08:20:00;AV SERTORIO;;4455;NORTE;ABALROAMENTO;MOTOCICLETA;DOMINGO;MANHÃ;CONDUTOR;MASCULINO;29;26 A 35;0
657369;-51,21220619;-30,05293519;22/02/2019;17:45:00;AV PROF OSCAR PEREIRA;;195;SUL;QUEDA;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;30;26 A 35;0
700727;-51,1237263;-30,20039212;23/09/2022;16:50:00;AV EDGAR PIRES DE CASTRO;;9907;SUL;COLISÃO;;SEXTA-FEIRA;TARDE;NAOINFORMADO;NAO INFORMADO;;NI;0
659878;-51,12872198;-30,00131066;03/05/2019;08:00:00;AV SERTORIO;;9200;NORTE;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;49;46 A 59;0
681041;-51,10847212;-29,99810657;20/04/2021;07:55:00;R ZIGOMAR FRANCISCO ZANIN;;105;NORTE;NAO CADASTRADO;;TERÇA-FEIRA;MANHÃ;NAOINFORMADO;MASCULINO;20;18 A 25;0
679347;-51,13178371;-30,08324411;10/02/2021;15:15:00;ESTR JOAO DE OLIVEIRA REMIAO;;768;LESTE;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;38;36 A 45;0
703787;-51,17483123;-30,06204187;30/11/2022;07:45:00;AV BENTO GONCALVES;;4130;LESTE;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;OCUPANTE;FEMININO;39;36 A 45;0
646041;-51,183946;-30,021826;22/03/2018;15:26:00;AV PLINIO BRASIL MILANO;;737;NORTE;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;TARDE;CONDUTOR;FEMININO;24;18 A 25;0
648364;-51,16293;-30,00165;02/06/2018;20:27:00;AV SERTORIO;;4145;NORTE;ATROPELAMENTO;;SÁBADO;NOITE;PEDESTRE;FEMININO;53;46 A 59;0
650685;-51,197746;-30,017849;12/08/2018;20:50:00;AV BENJAMIN CONSTANT;;1921;NORTE;COLISÃO;MOTOCICLETA;DOMINGO;NOITE;CONDUTOR;MASCULINO;29;26 A 35;0
700153;-51,16803164;-30,01201203;10/09/2022;16:12:00;R ANDARAI;R BEZERRA DE MENEZES;;NORTE;COLISÃO;AUTOMÓVEL;SÁBADO;TARDE;CONDUTOR;FEMININO;;NI;0
685058;-51,12757191;-30,19746203;31/07/2021;22:00:00;AV EDGAR PIRES DE CASTRO;;9392;SUL;NAO CADASTRADO;MOTOCICLETA;SÁBADO;NOITE;CONDUTOR;MASCULINO;20;18 A 25;0
646586;-51,204659;-29,990621;15/04/2018;02:20:00;R JOAO MOREIRA MACIEL;;1000;NORTE;CHOQUE;AUTOMÓVEL;DOMINGO;MADRUGADA;CONDUTOR;MASCULINO;25;18 A 25;0
678302;-51,21208635;-30,06347448;09/01/2021;20:20:00;AV DR CARLOS BARBOSA;;899;SUL;ABALROAMENTO;BICICLETA;SÁBADO;NOITE;CONDUTOR;MASCULINO;45;36 A 45;0
715657;-51,21445237;-30,02665508;20/01/2023;22:30:00;AV CRISTOVAO COLOMBO;;346;CENTRO;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;MASCULINO;36;36 A 45;0
734971;-51,13560258;-30,00348515;28/08/2023;14:41:00;AV ASSIS BRASIL;;5307;NORTE;COLISÃO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
650570;-51,14753;-30,056307;05/08/2018;08:57:00;AV ANTONIO CARVALHO;;1515;LESTE;ABALROAMENTO;BICICLETA;DOMINGO;MANHÃ;CONDUTOR;MASCULINO;41;36 A 45;0
694196;-51,21432347;-30,02728229;05/04/2022;19:20:00;R SANTO ANTONIO;AV CRISTOVAO COLOMBO;250;CENTRO;ATROPELAMENTO;;TERÇA-FEIRA;NOITE;PEDESTRE;FEMININO;;NI;0
728553;-51,16421477;-30,04019141;04/04/2023;13:00:00;AV PROTASIO ALVES;;4753;LESTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;FEMININO;49;46 A 59;0
735834;-51,20495315;-30,06905449;20/09/2023;13:00:00;R DOM JOAO VI;;179;SUL;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;23;18 A 25;0
646244;-51,198997;-30,073323;30/03/2018;13:40:00;AV CEL APARICIO BORGES;;931;SUL;ABALROAMENTO;TÁXI;SEXTA-FEIRA;TARDE;OCUPANTE;FEMININO;30;26 A 35;0
728796;-51,1159291;-29,98586346;11/04/2023;13:48:00;R SENHOR DO BOM FIM;R BANGU;943;NORTE;COLISÃO;AUTOMÓVEL;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;56;46 A 59;0
648125;-51,121404;-30,091051;23/05/2018;21:18:00;R DOLORES DURAN;;2002;LESTE;ABALROAMENTO;;QUARTA-FEIRA;NOITE;NAO INFORMADO;MASCULINO;25;18 A 25;0
691765;-51,17535091;-30,17686073;25/01/2022;14:13:00;R IVALDO ROQUE;;102;SUL;ABALROAMENTO;AUTOMÓVEL;TERÇA-FEIRA;TARDE;CONDUTOR;FEMININO;56;46 A 59;0
728958;-51,09896518;-29,99089746;14/04/2023;17:50:00;AV BERNARDINO SILVEIRA PASTORIZA;;1021;NORTE;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;23;18 A 25;0
716153;-51,20824963;-30,03974489;02/02/2023;08:57:00;R RAMIRO BARCELOS;;2333;CENTRO;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;MANHÃ;OCUPANTE;MASCULINO;39;36 A 45;0
699520;-51,22692651;-30,03181839;23/08/2022;13:00:00;R MARECHAL FLORIANO PEIXOTO;;356;CENTRO;INCÊNDIO;;TERÇA-FEIRA;TARDE;NAOINFORMADO;MASCULINO;;NI;0
717078;-51,09406019;-30,04776287;28/02/2023;18:15:00;AV PROTASIO ALVES;;12223;LESTE;COLISÃO;AUTOMÓVEL;TERÇA-FEIRA;NOITE;CONDUTOR;FEMININO;46;46 A 59;0
683197;-51,18564201;-30,02466063;12/06/2021;16:00:00;R PEDRO CHAVES BARCELOS;R TEN CEL FABRICIO PILAR;309;LESTE;COLISÃO;;SÁBADO;TARDE;OCUPANTE;FEMININO;73;60 +;0
679444;-51,16888429;-30,04084279;11/02/2021;13:21:00;AV PROTASIO ALVES;;4276;LESTE;COLISÃO;AUTOMÓVEL;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;64;60 +;0
693464;-51,18782119;-30,20896477;20/03/2022;10:14:00;R EUCLIDES GOULART;;348;SUL;COLISÃO;MOTOCICLETA;DOMINGO;MANHÃ;CONDUTOR;MASCULINO;46;46 A 59;0
686770;-51,23582333;-30,12670796;16/09/2021;11:15:00;R CONSELHEIRO XAVIER DA COSTA;;2005;SUL;COLISÃO;MOTOCICLETA;QUINTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;35;26 A 35;0
735968;-51,21995083;-30,11556004;26/09/2023;14:00:00;R JOAQUIM DE CARVALHO;;170;SUL;ABALROAMENTO;AUTOMÓVEL;TERÇA-FEIRA;TARDE;CONDUTOR;FEMININO;41;36 A 45;0
654591;-51,14608;-30,010155;08/10/2018;10:50:00;AV ASSIS BRASIL;;4000;NORTE;QUEDA;ÔNIBUS URBANO;SEGUNDA-FEIRA;MANHÃ;OCUPANTE;FEMININO;68;60 +;0
697147;-51,17556852;-30,04730183;18/06/2022;07:40:00;R SAO JOSEMARIA ESCRIVA;;280;LESTE;ABALROAMENTO;AUTOMÓVEL;SÁBADO;MANHÃ;CONDUTOR;FEMININO;34;26 A 35;0
649272;-51,084132;-30,238948;28/06/2018;12:30:00;ESTR OTAVIANO JOSE PINTO;;3304;SUL;EVENTUAL;AUTOMÓVEL;QUINTA-FEIRA;TARDE;OCUPANTE;FEMININO;18;18 A 25;0
690712;-51,15295672;-30,16472626;23/12/2021;15:05:00;ESTR JOAO ANTONIO SILVEIRA;;200;SUL;ABALROAMENTO;AUTOMÓVEL;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;40;36 A 45;0
689791;-51,18814287;-30,00243142;19/11/2021;17:00:00;AV SERTORIO;;1717;NORTE;COLISÃO;AUTOMÓVEL;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
687748;-51,13140351;-30,02012144;31/12/2018;05:45:00;R TEN ARY TARRAGO;;2490;NORTE;QUEDA;MOTOCICLETA;SEGUNDA-FEIRA;MADRUGADA;CONDUTOR;MASCULINO;46;46 A 59;0
646949;-51,14467;-30,023421;01/05/2018;08:55:00;R BARTOLOMEU DIAS;;402;NORTE;ABALROAMENTO;AUTOMÓVEL;TERÇA-FEIRA;MANHÃ;OCUPANTE;FEMININO;53;46 A 59;0
685179;-51,19815974;-30,00889612;02/08/2021;18:45:00;R ERNESTO FONTOURA;AV PARA;1040;NORTE;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;NOITE;CONDUTOR;FEMININO;31;26 A 35;0
677896;-51,08670422;-30,20922905;22/12/2020;15:50:00;ESTR EXTREMA;;500;SUL;ABALROAMENTO;AUTOMÓVEL;TERÇA-FEIRA;TARDE;OCUPANTE;FEMININO;21;18 A 25;0
686226;-51,11943975;-29,98548004;31/08/2021;09:17:00;AV ASSIS BRASIL;;7925;NORTE;NAO CADASTRADO;CAMINHÃO;TERÇA-FEIRA;MANHÃ;OCUPANTE;MASCULINO;44;36 A 45;0
683795;-51,23740642;-30,03261099;22/06/2021;15:30:00;R ANDRADAS;;419;CENTRO;EVENTUAL;;TERÇA-FEIRA;TARDE;;MASCULINO;;NI;0
677608;-51,15453088;-30,03133992;04/12/2020;19:00:00;AV IPE;;6;LESTE;CHOQUE;MOTOCICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;MASCULINO;22;18 A 25;0
645170;-51,224957;-30,124336;22/02/2018;08:15:00;R ADAO JUVENAL DE SOUZA;;100;SUL;CAPOTAGEM;AUTOMÓVEL;QUINTA-FEIRA;MANHÃ;OCUPANTE;MASCULINO;23;18 A 25;0
689964;-51,17418549;-30,13637812;01/12/2021;14:45:00;ESTR COSTA GAMA;;2933;SUL;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;59;46 A 59;0
735307;-51,1746944;-30,03348151;08/09/2023;17:00:00;R JOAO CAETANO;;497;LESTE;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;26;26 A 35;0
680905;-51,13719021;-30,14902209;16/04/2021;21:00:00;AV IGNES E FAGUNDES;;419;SUL;NAO CADASTRADO;MOTOCICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;MASCULINO;25;18 A 25;0
650000;-51,171728;-30,102752;18/07/2018;18:25:00;AV PROF OSCAR PEREIRA;;7445;SUL;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;NOITE;CONDUTOR;MASCULINO;22;18 A 25;0
716992;-51,19656017;-30,00652532;28/02/2023;18:30:00;AV BRASIL;;1088;NORTE;ATROPELAMENTO;;TERÇA-FEIRA;NOITE;PEDESTRE;FEMININO;;NI;0
656177;-51,16125271;-30,15229752;15/01/2019;14:45:00;ESTR COSTA GAMA;;5151;SUL;COLISÃO;AUTOMÓVEL;TERÇA-FEIRA;TARDE;OCUPANTE;FEMININO;27;26 A 35;0
730284;-51,17041876;-30,07120158;16/05/2023;17:40:00;R BORBOREMA;;488;NORTE;ABALROAMENTO;AUTOMÓVEL;TERÇA-FEIRA;TARDE;OCUPANTE;FEMININO;57;46 A 59;0
686816;-51,12084523;-30,014582;17/09/2021;12:00:00;AV BALTAZAR DE OLIVEIRA GARCIA;;2478;NORTE;ABALROAMENTO;BICICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;FEMININO;;NI;0
662042;-51,18647522;-30,04101717;01/07/2019;10:00:00;AV BAGE;AV IJUI;311;LESTE;ABALROAMENTO;AUTOMÓVEL;SEGUNDA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;27;26 A 35;0
695544;-51,16684565;-30,04064036;15/05/2022;17:40:00;AV PROTASIO ALVES;;4445;LESTE;COLISÃO;MOTOCICLETA;DOMINGO;TARDE;CONDUTOR;MASCULINO;23;18 A 25;0
690776;-51,13752185;-30,07368581;25/12/2021;00:55:00;AV BENTO GONCALVES;;7983;LESTE;CHOQUE;AUTOMÓVEL;SÁBADO;MADRUGADA;OCUPANTE;FEMININO;13;11 A 17;0
727772;-51,17692997;-30,0696342;19/03/2023;17:47:00;AV LUIZ MOSCHETTI;AV VEIGA;258;LESTE;ABALROAMENTO;MOTOCICLETA;DOMINGO;TARDE;CONDUTOR;MASCULINO;52;46 A 59;0
654600;-51,144323;-29,997918;26/11/2018;07:15:00;AV SERTORIO;;6115;NORTE;COLISÃO;MOTOCICLETA;SEGUNDA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;38;36 A 45;0
694933;-51,18862413;-29,99549323;30/04/2022;03:30:00;AV ESTADOS;;75;NORTE;CHOQUE;MOTOCICLETA;SÁBADO;MADRUGADA;CONDUTOR;MASCULINO;47;46 A 59;0
730770;-51,21396763;-30,08401038;25/05/2023;17:50:00;AV TERESOPOLIS;;3648;SUL;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;36;36 A 45;0
690153;-51,16225762;-30,03990676;06/12/2021;14:21:00;AV PROTASIO ALVES;;4936;NORTE;ATROPELAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;PEDESTRE;MASCULINO;71;60 +;0
684423;-51,11623103;-30,03800438;12/07/2021;15:45:00;AV PROTASIO ALVES;;9604;LESTE;COLISÃO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;47;46 A 59;0
665103;-51,20024608;-30,01811609;23/09/2019;13:50:00;AV CRISTOVAO COLOMBO;R DR TIMOTEO;2015;LESTE;ABALROAMENTO;;SEGUNDA-FEIRA;TARDE;NAO INFORMADO;NAO INFORMADO;18;18 A 25;0
656178;-51,17886816;-30,06374294;15/01/2019;15:30:00;AV BENTO GONCALVES;;3665;LESTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;33;26 A 35;0
735104;-51,23764141;-30,0925276;04/09/2023;10:11:00;R DR CAMPOS VELHO;;860;SUL;QUEDA;MOTOCICLETA;SEGUNDA-FEIRA;MANHÃ;OCUPANTE;MASCULINO;21;18 A 25;0
715330;-51,22753799;-30,04694335;14/01/2023;14:30:00;AV PRAIA DE BELAS;;993;SUL;ABALROAMENTO;AUTOMÓVEL;SÁBADO;TARDE;CONDUTOR;FEMININO;61;60 +;0
716053;-51,24182536;-30,09967911;01/02/2023;14:00:00;R CEL MASSOT;;685;SUL;ABALROAMENTO;AUTOMÓVEL;QUARTA-FEIRA;TARDE;CONDUTOR;FEMININO;45;36 A 45;0
697784;-51,15460333;-30,0314883;08/07/2022;15:30:00;AV IPE;;15;LESTE;ABALROAMENTO;AUTOMÓVEL;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;21;18 A 25;0
697290;-51,23519991;-30,08591172;27/06/2022;23:00:00;R ARAPEI;R URSA MAIOR;;SUL;COLISÃO;MOTOCICLETA;SEGUNDA-FEIRA;NOITE;CONDUTOR;MASCULINO;21;18 A 25;0
729971;-51,10026709;-30,01904186;26/04/2023;06:45:00;ESTR ANTONIO SEVERINO;;620;NORTE;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;25;18 A 25;0
736755;-51,12944068;-29,98793449;12/10/2023;10:30:00;AV MARTINS BASTOS;;525;NORTE;ABALROAMENTO;AUTOMÓVEL;QUINTA-FEIRA;MANHÃ;CONDUTOR;FEMININO;31;26 A 35;0
680320;-51,19935636;-30,07330932;25/03/2021;07:50:00;AV CEL APARICIO BORGES;;910;SUL;NAO CADASTRADO;AUTOMÓVEL;QUINTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;31;26 A 35;0
653636;-51,158895;-30,027499;30/10/2018;19:05:00;AV VERISSIMO DE AMARAL;;110;NORTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;NOITE;CONDUTOR;MASCULINO;50;46 A 59;0
648365;-51,130864;-30,076425;03/06/2018;00:01:00;AV BENTO GONCALVES;;8735;LESTE;ABALROAMENTO;MOTOCICLETA;DOMINGO;MADRUGADA;CONDUTOR;MASCULINO;18;18 A 25;0
729519;-51,23414201;-30,10243672;22/04/2023;11:17:00;R SILVIO SILVEIRA SOARES;;2429;SUL;ATROPELAMENTO;AUTOMÓVEL;SÁBADO;MANHÃ;CONDUTOR;MASCULINO;79;60 +;0
678027;-51,14975966;-30,04167746;27/12/2020;12:30:00;AV PROTASIO ALVES;;6220;LESTE;ATROPELAMENTO;AUTOMÓVEL;DOMINGO;TARDE;PEDESTRE;FEMININO;48;46 A 59;0
701908;-51,10846907;-30,0224641;22/10/2022;18:00:00;R CARLOS ESTEVAO;;553;NORTE;COLISÃO;MOTOCICLETA;SÁBADO;NOITE;CONDUTOR;MASCULINO;36;36 A 45;0
682094;-51,10103461;-29,99101698;08/05/2021;06:10:00;AV BERNARDINO SILVEIRA PASTORIZA;;771;NORTE;COLISÃO;MOTOCICLETA;SÁBADO;MANHÃ;CONDUTOR;MASCULINO;;NI;0
681611;-51,10379577;-30,02090834;04/05/2021;18:38:00;AV ADELINO FERREIRA JARDIM;;1150;NORTE;ABALROAMENTO;AUTOMÓVEL;TERÇA-FEIRA;NOITE;CONDUTOR;FEMININO;48;46 A 59;0
683894;-51,23213298;-30,03077755;23/06/2021;11:35:00;R ANDRADAS;;943;CENTRO;NAO CADASTRADO;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;;MASCULINO;35;26 A 35;0
683512;-51,11294746;-29,99223568;14/06/2021;10:10:00;AV FRANCISCO SILVEIRA BITENCOURT;AV PLINIO KROEFF;0;NORTE;COLISÃO;AUTOMÓVEL;SEGUNDA-FEIRA;MANHÃ;CONDUTOR;FEMININO;;NI;0
731629;-51,20831382;-30,00573224;15/06/2023;08:13:00;R VOLUNTARIOS DA PATRIA;R ERNESTO FONTOURA;3313;LESTE;ABALROAMENTO;AUTOMÓVEL;QUINTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;53;46 A 59;0
687583;-51,13297456;-30,04623984;11/10/2021;13:00:00;R DR HEITOR PIRES;AV NILO RUSCHEL;498;LESTE;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;45;36 A 45;0
